DATASET_PIECHART 
SEPARATOR TAB
DATASET_LABEL	BUSCO_score
COLOR	#000000
FIELD_COLORS	#000000	#999999	#ffffff
FIELD_LABELS	Complete	Fragmented	Missing
LEGEND_TITLE	BUSCO_score
LEGEND_SHAPES	2	2	2
LEGEND_COLORS	#000000	#999999	#ffffff
LEGEND_LABELS	Complete	Fragmented	Missing
DATA
ANAIGN	-1	20	63.1970260223048	14.4981412639405	22.3048327137546
TRIVAG	-1	20	59.5959595959596	5.05050505050505	35.3535353535354
TRIMAR	-1	20	45.9770114942529	5.3639846743295	48.6590038314176
MONEXI	-1	20	58.0524344569288	7.49063670411985	34.4569288389513
PARPYR	-1	20	35.546875	18.75	45.703125
BARSPE	-1	20	46.5909090909091	7.1969696969697	46.2121212121212
CARMEM	-1	20	50.1845018450184	12.1771217712177	37.6383763837638
DYSBRE	-1	20	32.156862745098	12.9411764705882	54.9019607843137
GIAINT	-1	20	24.8062015503876	5.81395348837209	69.3798449612403
SPISAL	-1	20	18.8235294117647	6.66666666666667	74.5098039215686
TRESPE	-1	20	20.0	6.27450980392157	73.7254901960784
ANDGOD	-1	20	78.0392156862745	5.49019607843137	16.4705882352941
JAKBAH	-1	20	75.6756756756757	9.26640926640927	15.0579150579151
PHAKIR	-1	20	72.093023255814	17.0542635658915	10.8527131782946
SECSPE	-1	20	81.3688212927757	6.84410646387833	11.787072243346
NEODAM	-1	20	86.8725868725869	4.63320463320463	8.49420849420849
NAEFOW	-1	20	88.5057471264368	2.29885057471264	9.19540229885057
PERSWS	-1	20	59.622641509434	3.77358490566038	36.6037735849057
ENTSUL	-1	20	71.003717472119	11.5241635687732	17.4721189591078
EUGLON	-1	20	84.0304182509506	6.4638783269962	9.50570342205323
HEMPHA	-1	20	68.8888888888889	8.88888888888889	22.2222222222222
RHYHUM	-1	20	69.2015209125475	7.98479087452472	22.8136882129278
PAPANK	-1	20	65.0190114068441	7.22433460076046	27.7566539923954
APISPI	-1	20	65.9176029962547	7.86516853932584	26.2172284644195
PERSPE	-1	20	35.1351351351351	6.56370656370656	58.3011583011583
BODSAL	-1	20	55.5984555984556	9.26640926640927	35.1351351351351
LEIMAJ	-1	20	53.8759689922481	10.077519379845	36.046511627907
TRYBRU	-1	20	57.7519379844961	6.58914728682171	35.6589147286822
ANCTWI	-1	20	58.3333333333333	21.5909090909091	20.0757575757576
HEMKUK	-1	20	49.4339622641509	10.188679245283	40.377358490566
SPISPE	-1	20	56.7669172932331	6.39097744360902	36.8421052631579
NUTLON	-1	20	52.3076923076923	27.3076923076923	20.3846153846154
PLAMIC	-1	20	85.0980392156863	3.52941176470588	11.3725490196078
GEFOKE	-1	20	94.1818181818182	1.81818181818182	4.0
MALCAL	-1	20	59.4594594594595	18.1467181467181	22.3938223938224
MALJAK	-1	20	82.5082508250825	10.2310231023102	7.26072607260726
MANPLA	-1	20	53.2075471698113	20.377358490566	26.4150943396226
DIPROT	-1	20	91.304347826087	2.17391304347826	6.52173913043478
RIGRAM	-1	20	86.9090909090909	6.90909090909091	6.18181818181818
ARCINT	-1	20	85.2830188679245	1.50943396226415	13.2075471698113
VERVER	-1	20	89.1891891891892	3.47490347490348	7.33590733590734
ACACAS	-1	20	77.6470588235294	6.27450980392157	16.078431372549
ENTHIS	-1	20	53.4615384615385	5.0	41.5384615384615
MASBAL	-1	20	80.3088803088803	4.24710424710425	15.4440154440154
PLAFUN	-1	20	94.5525291828794	3.11284046692607	2.33463035019455
PHYPOL	-1	20	81.2260536398468	5.74712643678161	13.0268199233716
DICDIS	-1	20	93.4108527131783	1.55038759689922	5.03875968992248
POLPAL	-1	20	86.7704280155642	7.39299610894942	5.83657587548638
LENLIM	-1	20	46.1240310077519	18.9922480620155	34.8837209302326
PYGBIF	-1	20	62.3529411764706	14.9019607843137	22.7450980392157
THETRA	-1	20	81.5686274509804	7.05882352941176	11.3725490196078
PARATL	-1	20	76.0617760617761	18.5328185328185	5.40540540540541
ROZALL	-1	20	71.3725490196078	11.3725490196078	17.2549019607843
